plotID,longitude,latitude,collectYear,collectDOY,soil_pH,soil_moisture,temp_celsius,precip_mm,temp_seasonality,precip_seasonality,fungal_diversity
NIWO_002,-105.547043,40.041058,2017,163,3.8,1.749,-0.5,705,73.3,16,7
NIWO_006,-105.561551,40.055052,2017,163,5.69,0.398,-0.5,705,73.3,16,4
NIWO_001,-105.558975,40.042345,2017,163,4.11,1.742,-0.5,705,73.3,16,27
NIWO_006,-105.561551,40.055052,2017,163,6.25,0.46,-0.5,705,73.3,16,16
NIWO_001,-105.558975,40.042345,2017,163,3.71,1.794,-0.5,705,73.3,16,16
NIWO_001,-105.558975,40.042345,2017,163,4.2,0.668,-0.5,705,73.3,16,11
NIWO_006,-105.561551,40.055052,2017,163,5.17,0.589,-0.5,705,73.3,16,12
BLAN_041,-78.073175,39.061567,2016,70,4.92,0.266,11.63466667,990.8266667,85.45306667,14.34666667,3
BLAN_032,-78.073305,39.058572,2016,70,5.85,0.272,11.63466667,990.8266667,85.45306667,14.34666667,7
BLAN_032,-78.073305,39.058572,2016,70,5.61,0.261,11.63466667,990.8266667,85.45306667,14.34666667,4
BLAN_007,-77.969265,39.085485,2016,70,5.7,0.314,11.63466667,990.8266667,85.45306667,14.34666667,7
BLAN_007,-77.969265,39.085485,2016,70,6.3,0.331,11.63466667,990.8266667,85.45306667,14.34666667,4
BLAN_003,-77.963659,39.078872,2016,71,5.49,0.192,11.63466667,990.8266667,85.45306667,14.34666667,8
BLAN_003,-77.963659,39.078872,2016,71,5.34,0.195,11.63466667,990.8266667,85.45306667,14.34666667,12
BLAN_003,-77.963659,39.078872,2016,71,5.13,0.219,11.63466667,990.8266667,85.45306667,14.34666667,5
BLAN_003,-77.963659,39.078872,2016,229,5.55,0.182,11.63466667,990.8266667,85.45306667,14.34666667,6
BLAN_003,-77.963659,39.078872,2016,229,5.7,0.178,11.63466667,990.8266667,85.45306667,14.34666667,2
BLAN_003,-77.963659,39.078872,2016,229,5.4,0.203,11.63466667,990.8266667,85.45306667,14.34666667,3
BLAN_031,-78.070547,39.058809,2016,230,5.81,0.128,11.63466667,990.8266667,85.45306667,14.34666667,8
BLAN_031,-78.070547,39.058809,2016,230,5.5,0.195,11.63466667,990.8266667,85.45306667,14.34666667,8
BLAN_041,-78.073175,39.061567,2016,230,5.24,0.143,11.63466667,990.8266667,85.45306667,14.34666667,6
SERC_001,-76.533585,38.868693,2017,100,4.93,0.393,13.1,1072,84.41,13,8
UKFS_001,-95.196953,39.037623,2016,113,7.15,0.347,12.6,965,96.96,46,10
DCFS_065,-99.11068,47.160965,2017,198,7.55,0.104,4.625,442.2142857,120.8492857,67.78571429,7
DCFS_065,-99.11068,47.160965,2017,198,6.37,0.152,4.625,442.2142857,120.8492857,67.78571429,6
DCFS_065,-99.11068,47.160965,2017,198,6.35,0.125,4.625,442.2142857,120.8492857,67.78571429,1
DCFS_062,-99.110281,47.162314,2017,198,5.43,0.157,4.625,442.2142857,120.8492857,67.78571429,3
DCFS_062,-99.110281,47.162314,2017,198,5.48,0.143,4.625,442.2142857,120.8492857,67.78571429,4
DCFS_062,-99.110281,47.162314,2017,198,6.24,0.135,4.625,442.2142857,120.8492857,67.78571429,6
DCFS_067,-99.109882,47.163131,2017,198,7.37,0.127,4.625,442.2142857,120.8492857,67.78571429,10
DCFS_067,-99.109882,47.163131,2017,198,5.45,0.118,4.625,442.2142857,120.8492857,67.78571429,7
DCFS_067,-99.109882,47.163131,2017,198,6.08,0.105,4.625,442.2142857,120.8492857,67.78571429,1
DCFS_003,-99.184204,47.206173,2017,199,6.12,0.134,4.625,442.2142857,120.8492857,67.78571429,5
DCFS_003,-99.184204,47.206173,2017,199,7.6,0.307,4.625,442.2142857,120.8492857,67.78571429,5
DCFS_009,-99.185022,47.210512,2017,199,7.28,0.048,4.625,442.2142857,120.8492857,67.78571429,1
DCFS_008,-99.118452,47.163711,2017,199,7.25,0.133,4.625,442.2142857,120.8492857,67.78571429,5
DCFS_008,-99.118452,47.163711,2017,199,5.85,0.135,4.625,442.2142857,120.8492857,67.78571429,7
DCFS_008,-99.118452,47.163711,2017,199,5.17,0.25,4.625,442.2142857,120.8492857,67.78571429,9
DCFS_007,-99.115691,47.163429,2017,199,4.96,0.469,4.625,442.2142857,120.8492857,67.78571429,4
DCFS_007,-99.115691,47.163429,2017,199,6.73,0.199,4.625,442.2142857,120.8492857,67.78571429,5
DCFS_007,-99.115691,47.163429,2017,199,7.2,0.102,4.625,442.2142857,120.8492857,67.78571429,7
DCFS_004,-99.051268,47.171565,2017,199,7.29,0.049,4.625,442.2142857,120.8492857,67.78571429,2
DCFS_004,-99.051268,47.171565,2017,199,7.11,0.032,4.625,442.2142857,120.8492857,67.78571429,3
DCFS_004,-99.051268,47.171565,2017,199,6.25,0.076,4.625,442.2142857,120.8492857,67.78571429,3
DCFS_009,-99.185022,47.210512,2017,200,7.59,0.125,4.625,442.2142857,120.8492857,67.78571429,5
DCFS_006,-99.05087,47.173174,2017,200,6.43,0.138,4.625,442.2142857,120.8492857,67.78571429,6
DCFS_006,-99.05087,47.173174,2017,200,5.91,0.185,4.625,442.2142857,120.8492857,67.78571429,5
DCFS_006,-99.05087,47.173174,2017,200,6.17,0.259,4.625,442.2142857,120.8492857,67.78571429,2
DCFS_063,-99.110683,47.16475,2017,200,6.45,0.217,4.625,442.2142857,120.8492857,67.78571429,5
NOGP_041,-100.921628,46.781417,2016,298,6.32,0.208,5.4,418,115.24,65,8
NOGP_041,-100.921628,46.781417,2016,298,6.18,0.121,5.4,418,115.24,65,4
NOGP_041,-100.921628,46.781417,2016,298,6.22,0.11,5.4,418,115.24,65,6
NOGP_062,-100.919713,46.772266,2016,298,6.27,0.253,5.4,418,115.24,65,3
NOGP_062,-100.919713,46.772266,2016,298,7.28,0.22,5.4,418,115.24,65,4
NOGP_062,-100.919713,46.772266,2016,298,7.33,0.164,5.4,418,115.24,65,1
NOGP_064,-100.913769,46.770749,2016,299,6.13,0.124,5.4,418,115.24,65,6
NOGP_064,-100.913769,46.770749,2016,299,5.99,0.128,5.4,418,115.24,65,3
NOGP_061,-100.912511,46.76806,2016,299,6.21,0.126,5.4,418,115.24,65,8
NOGP_061,-100.912511,46.76806,2016,299,5.98,0.13,5.4,418,115.24,65,5
NOGP_061,-100.912511,46.76806,2016,299,5.97,0.12,5.4,418,115.24,65,9
NOGP_065,-100.91806,46.770139,2016,299,5.81,0.13,5.4,418,115.24,65,5
NOGP_065,-100.91806,46.770139,2016,299,5.98,0.132,5.4,418,115.24,65,6
NOGP_006,-100.916842,46.769079,2016,299,6.39,0.134,5.4,418,115.24,65,5
NOGP_006,-100.916842,46.769079,2016,299,5.93,0.107,5.4,418,115.24,65,9
NOGP_005,-100.915127,46.786915,2016,299,5.99,0.142,5.4,418,115.24,65,2
NOGP_005,-100.915127,46.786915,2016,299,6.09,0.182,5.4,418,115.24,65,3
NOGP_002,-100.911965,46.798586,2016,299,6.27,0.174,5.4,418,115.24,65,5
NOGP_002,-100.911965,46.798586,2016,299,7.39,0.163,5.4,418,115.24,65,2
NOGP_003,-100.916415,46.800934,2016,300,7.26,0.157,5.4,418,115.24,65,2
NOGP_003,-100.916415,46.800934,2016,300,6.67,0.198,5.4,418,115.24,65,5
NOGP_001,-100.915421,46.806092,2016,300,6.04,0.069,5.4,418,115.24,65,3
NOGP_001,-100.915421,46.806092,2016,300,6.15,0.072,5.4,418,115.24,65,2
NOGP_001,-100.915421,46.806092,2016,300,6.19,0.081,5.4,418,115.24,65,4
NOGP_061,-100.912511,46.76806,2017,108,6.14,0.263,5.4,418,115.24,65,5
NOGP_061,-100.912511,46.76806,2017,108,4.99,0.35,5.4,418,115.24,65,3
NOGP_061,-100.912511,46.76806,2017,108,6.15,0.323,5.4,418,115.24,65,5
NOGP_006,-100.916842,46.769079,2017,108,6.52,0.277,5.4,418,115.24,65,5
NOGP_064,-100.913769,46.770749,2017,108,6.07,0.616,5.4,418,115.24,65,4
NOGP_064,-100.913769,46.770749,2017,108,6.1,0.342,5.4,418,115.24,65,8
NOGP_064,-100.913769,46.770749,2017,108,6.2,0.322,5.4,418,115.24,65,3
NOGP_065,-100.91806,46.770139,2017,108,6.06,0.733,5.4,418,115.24,65,6
NOGP_065,-100.91806,46.770139,2017,108,5.87,0.289,5.4,418,115.24,65,5
NOGP_065,-100.91806,46.770139,2017,108,6.19,0.672,5.4,418,115.24,65,5
NOGP_062,-100.919713,46.772266,2017,108,7.42,0.339,5.4,418,115.24,65,2
NOGP_062,-100.919713,46.772266,2017,108,6.63,0.337,5.4,418,115.24,65,4
NOGP_005,-100.915127,46.786915,2017,108,6.11,0.287,5.4,418,115.24,65,4
NOGP_005,-100.915127,46.786915,2017,108,6.1,0.287,5.4,418,115.24,65,2
NOGP_012,-100.915884,46.786096,2017,108,6.07,0.332,5.4,418,115.24,65,7
NOGP_012,-100.915884,46.786096,2017,108,6.07,0.332,5.4,418,115.24,65,3
NOGP_012,-100.915884,46.786096,2017,108,6.39,0.342,5.4,418,115.24,65,6
NOGP_002,-100.911965,46.798586,2017,109,7.44,0.285,5.4,418,115.24,65,3
NOGP_002,-100.911965,46.798586,2017,109,7.58,NA,5.4,418,115.24,65,1
NOGP_001,-100.915421,46.806092,2017,109,6.05,0.155,5.4,418,115.24,65,3
NOGP_001,-100.915421,46.806092,2017,109,6.42,0.126,5.4,418,115.24,65,4
NOGP_003,-100.916415,46.800934,2017,109,6.99,0.445,5.4,418,115.24,65,5
NOGP_061,-100.912511,46.76806,2017,186,5.48,0.155,5.4,418,115.24,65,4
NOGP_061,-100.912511,46.76806,2017,186,5.62,0.163,5.4,418,115.24,65,3
NOGP_061,-100.912511,46.76806,2017,186,5.92,0.114,5.4,418,115.24,65,8
NOGP_065,-100.91806,46.770139,2017,186,5.94,0.14,5.4,418,115.24,65,6
NOGP_065,-100.91806,46.770139,2017,186,5.57,0.244,5.4,418,115.24,65,6
NOGP_065,-100.91806,46.770139,2017,186,5.64,0.173,5.4,418,115.24,65,5
NOGP_064,-100.913769,46.770749,2017,186,6.02,0.176,5.4,418,115.24,65,4
NOGP_064,-100.913769,46.770749,2017,186,6.01,0.127,5.4,418,115.24,65,6
NOGP_064,-100.913769,46.770749,2017,186,5.92,0.172,5.4,418,115.24,65,4
NOGP_062,-100.919713,46.772266,2017,186,6.09,0.174,5.4,418,115.24,65,3
NOGP_062,-100.919713,46.772266,2017,186,7.23,0.161,5.4,418,115.24,65,2
NOGP_062,-100.919713,46.772266,2017,186,7.37,0.156,5.4,418,115.24,65,5
NOGP_012,-100.915884,46.786096,2017,187,6.17,0.119,5.4,418,115.24,65,3
NOGP_012,-100.915884,46.786096,2017,187,5.84,0.098,5.4,418,115.24,65,7
NOGP_012,-100.915884,46.786096,2017,187,5.87,0.093,5.4,418,115.24,65,8
NOGP_005,-100.915127,46.786915,2017,187,5.97,0.109,5.4,418,115.24,65,4
NOGP_005,-100.915127,46.786915,2017,187,5.92,0.098,5.4,418,115.24,65,6
NOGP_005,-100.915127,46.786915,2017,187,5.98,0.131,5.4,418,115.24,65,7
NOGP_006,-100.916842,46.769079,2017,187,5.77,0.114,5.4,418,115.24,65,6
NOGP_006,-100.916842,46.769079,2017,187,5.6,0.147,5.4,418,115.24,65,5
NOGP_006,-100.916842,46.769079,2017,187,6.13,0.136,5.4,418,115.24,65,5
NOGP_002,-100.911965,46.798586,2017,187,7.39,0.079,5.4,418,115.24,65,4
NOGP_002,-100.911965,46.798586,2017,187,7.4,0.133,5.4,418,115.24,65,4
NOGP_002,-100.911965,46.798586,2017,187,6.05,0.083,5.4,418,115.24,65,6
NOGP_001,-100.915421,46.806092,2017,188,6.07,0.039,5.4,418,115.24,65,4
NOGP_001,-100.915421,46.806092,2017,188,6.27,0.045,5.4,418,115.24,65,1
NOGP_003,-100.916415,46.800934,2017,188,6.54,0.116,5.4,418,115.24,65,4
NOGP_003,-100.916415,46.800934,2017,188,6.21,0.155,5.4,418,115.24,65,5
NOGP_003,-100.916415,46.800934,2017,188,7.39,0.34,5.4,418,115.24,65,1
WOOD_022,-99.263444,47.146348,2016,292,7.68,0.603,4.6,431,121.21,71,6
WOOD_022,-99.263444,47.146348,2016,292,7.45,0.768,4.6,431,121.21,71,7
WOOD_022,-99.263444,47.146348,2016,292,7.56,1.092,4.6,431,121.21,71,4
WOOD_003,-99.239944,47.118581,2016,293,7.54,0.11,4.6,431,121.21,71,4
WOOD_003,-99.239944,47.118581,2016,293,7.34,0.129,4.6,431,121.21,71,7
WOOD_003,-99.239944,47.118581,2016,293,6.62,0.243,4.6,431,121.21,71,9
WOOD_043,-99.242763,47.131002,2016,294,7.12,0.185,4.6,431,121.21,71,4
WOOD_043,-99.242763,47.131002,2016,294,6.42,0.305,4.6,431,121.21,71,4
WOOD_043,-99.242763,47.131002,2016,294,7.3,0.248,4.6,431,121.21,71,7
WOOD_042,-99.245921,47.129092,2017,129,5.55,0.307,4.6,431,121.21,71,9
WOOD_042,-99.245921,47.129092,2017,129,5.44,0.342,4.6,431,121.21,71,6
WOOD_042,-99.245921,47.129092,2017,129,5.8,0.308,4.6,431,121.21,71,4
WOOD_044,-99.243528,47.12829,2017,129,7.5,0.253,4.6,431,121.21,71,3
WOOD_044,-99.243528,47.12829,2017,129,7.43,0.236,4.6,431,121.21,71,3
WOOD_044,-99.243528,47.12829,2017,129,7.2,0.159,4.6,431,121.21,71,6
WOOD_043,-99.242763,47.131002,2017,129,7.5,0.278,4.6,431,121.21,71,8
WOOD_043,-99.242763,47.131002,2017,129,6.47,0.271,4.6,431,121.21,71,5
WOOD_043,-99.242763,47.131002,2017,129,7.36,0.311,4.6,431,121.21,71,8
WOOD_002,-99.232896,47.136134,2017,129,7.29,0.342,4.6,431,121.21,71,8
WOOD_002,-99.232896,47.136134,2017,129,7.47,0.414,4.6,431,121.21,71,9
WOOD_002,-99.232896,47.136134,2017,129,7.37,0.212,4.6,431,121.21,71,5
WOOD_003,-99.239944,47.118581,2017,130,7.25,0.175,4.6,431,121.21,71,6
WOOD_003,-99.239944,47.118581,2017,130,7.32,0.118,4.6,431,121.21,71,5
WOOD_003,-99.239944,47.118581,2017,130,6.68,0.328,4.6,431,121.21,71,9
WOOD_001,-99.257768,47.128258,2017,130,6.65,0.261,4.6,431,121.21,71,7
WOOD_001,-99.257768,47.128258,2017,130,6.29,0.325,4.6,431,121.21,71,6
WOOD_001,-99.257768,47.128258,2017,130,7.68,0.367,4.6,431,121.21,71,5
WOOD_004,-99.253801,47.12584,2017,130,6.02,0.259,4.6,431,121.21,71,6
WOOD_004,-99.253801,47.12584,2017,130,6.85,0.28,4.6,431,121.21,71,5
WOOD_045,-99.246302,47.127465,2017,130,7.46,0.337,4.6,431,121.21,71,8
WOOD_045,-99.246302,47.127465,2017,130,7.43,0.096,4.6,431,121.21,71,7
WOOD_045,-99.246302,47.127465,2017,130,9.07,0.197,4.6,431,121.21,71,5
WOOD_024,-99.262648,47.151171,2017,131,6.28,0.514,4.6,431,121.21,71,9
WOOD_024,-99.262648,47.151171,2017,131,7.38,2.184,4.6,431,121.21,71,7
WOOD_024,-99.262648,47.151171,2017,131,7.67,2.539,4.6,431,121.21,71,10
WOOD_022,-99.263444,47.146348,2017,131,7.46,3.681,4.6,431,121.21,71,5
WOOD_022,-99.263444,47.146348,2017,135,7.61,2.205,4.6,431,121.21,71,8
WOOD_022,-99.263444,47.146348,2017,135,7.46,0.724,4.6,431,121.21,71,6
WOOD_045,-99.246302,47.127465,2017,192,7.43,0.116,4.6,431,121.21,71,6
WOOD_045,-99.246302,47.127465,2017,192,7.55,0.05,4.6,431,121.21,71,6
WOOD_045,-99.246302,47.127465,2017,192,8.92,NA,4.6,431,121.21,71,7
WOOD_043,-99.242763,47.131002,2017,192,6.39,0.166,4.6,431,121.21,71,6
WOOD_043,-99.242763,47.131002,2017,192,7.33,0.143,4.6,431,121.21,71,11
WOOD_043,-99.242763,47.131002,2017,192,7.48,0.206,4.6,431,121.21,71,13
WOOD_044,-99.243528,47.12829,2017,192,6.43,0.098,4.6,431,121.21,71,4
WOOD_044,-99.243528,47.12829,2017,192,6.58,0.228,4.6,431,121.21,71,11
WOOD_044,-99.243528,47.12829,2017,192,7.45,0.132,4.6,431,121.21,71,6
WOOD_003,-99.239944,47.118581,2017,193,6.72,0.156,4.6,431,121.21,71,9
WOOD_003,-99.239944,47.118581,2017,193,6.53,0.167,4.6,431,121.21,71,6
WOOD_003,-99.239944,47.118581,2017,193,7.49,0.066,4.6,431,121.21,71,7
WOOD_001,-99.257768,47.128258,2017,193,7.72,0.306,4.6,431,121.21,71,5
WOOD_001,-99.257768,47.128258,2017,193,7.82,0.281,4.6,431,121.21,71,5
WOOD_001,-99.257768,47.128258,2017,193,6.52,0.157,4.6,431,121.21,71,6
WOOD_004,-99.253801,47.12584,2017,193,6.4,0.178,4.6,431,121.21,71,5
WOOD_004,-99.253801,47.12584,2017,193,6.62,0.168,4.6,431,121.21,71,6
WOOD_004,-99.253801,47.12584,2017,193,6.48,0.167,4.6,431,121.21,71,7
WOOD_002,-99.232896,47.136134,2017,193,7.43,0.196,4.6,431,121.21,71,7
WOOD_002,-99.232896,47.136134,2017,193,7.48,0.143,4.6,431,121.21,71,6
CPER_002,-104.729248,40.810934,2016,201,6.43,0.041,8.452466368,364.7399103,85.24955157,58.21076233,7
STER_018,-103.0346,40.465261,2016,228,6.14,0.111,9.2,419,92.3,72,2
STER_006,-103.035332,40.463935,2016,228,5.6,0.079,9.2,419,92.3,72,4
NIWO_002,-105.547043,40.041058,2016,181,4.08,0.089,-0.5,705,73.3,16,19
NIWO_002,-105.547043,40.041058,2016,243,3.96,0.587,-0.5,705,73.3,16,11
CPER_045,-104.750288,40.817292,2016,319,5.54,0.041,8.452466368,364.7399103,85.24955157,58.21076233,4
