system:index,NBR_mean,NBR_p10,NBR_p90,NBR_stdDev,NDMI_mean,NDMI_p10,NDMI_p90,NDMI_stdDev,NDVI_mean,NDVI_p10,NDVI_p90,NDVI_stdDev,ND_GREEN_RED_mean,ND_GREEN_RED_p10,ND_GREEN_RED_p90,ND_GREEN_RED_stdDev,RED_SWIR_RATIO_mean,RED_SWIR_RATIO_p10,RED_SWIR_RATIO_p90,RED_SWIR_RATIO_stdDev,SAVI_mean,SAVI_p10,SAVI_p90,SAVI_stdDev,collectDOY,collectYear,fungal_diversity,latitude,longitude,plotID,precip_mm,precip_seasonality,soil_moisture,soil_pH,system:time_start,temp_celsius,temp_seasonality,.geo
4748,0.11265146732330322,0.10010214149951935,0.12795668840408325,0.01153733153746097,-0.09619764238595963,-0.11175257712602615,-0.07089202105998993,0.018049990306531465,0.3990978002548218,0.3868255019187927,0.4115334153175354,0.010087624062683162,-0.4544702172279358,-0.480541467666626,-0.4265289902687073,0.02209010538756105,0.8249887019789076,0.7989614243323442,0.8676019289785183,0.030377623414576786,0.22598294337739058,0.21084797555385792,0.23397913561847983,0.010707761331425128,205,2018,5,47.136134,-99.232896,WOOD_002,431,71,0.121,7.42,2018-01-01T00:00:00,4.6,121.21,"{""type"":""Point"",""coordinates"":[-99.232896,47.136134]}"
4749,0.4980645775794983,0.34275126457214355,0.6951587200164795,0.1468717982781064,0.3777411878108978,0.1619238406419754,0.6393442749977112,0.197576671586383,0.10759619623422623,0.05047627538442612,0.19447878003120422,0.06244220080002339,-0.09390595555305481,-0.159893199801445,-0.0023494032211601734,0.06680994986904189,2.641894999177895,1.386417981826877,4.545454545454546,1.368669968937754,0.08904652288152398,0.0523932729624839,0.14369799066368985,0.03938772865847629,205,2018,4,47.149339,-99.251928,WOOD_005,431,71,0.14,7.62,2018-01-01T00:00:00,4.6,121.21,"{""type"":""Point"",""coordinates"":[-99.251928,47.149339]}"
4750,0.4980645775794983,0.34275126457214355,0.6951587200164795,0.1468717982781064,0.3777411878108978,0.1619238406419754,0.6393442749977112,0.197576671586383,0.10759619623422623,0.05047627538442612,0.19447878003120422,0.06244220080002339,-0.09390595555305481,-0.159893199801445,-0.0023494032211601734,0.06680994986904189,2.641894999177895,1.386417981826877,4.545454545454546,1.368669968937754,0.08904652288152398,0.0523932729624839,0.14369799066368985,0.03938772865847629,205,2018,6,47.149339,-99.251928,WOOD_005,431,71,0.151,7.29,2018-01-01T00:00:00,4.6,121.21,"{""type"":""Point"",""coordinates"":[-99.251928,47.149339]}"
4751,0.4980645775794983,0.34275126457214355,0.6951587200164795,0.1468717982781064,0.3777411878108978,0.1619238406419754,0.6393442749977112,0.197576671586383,0.10759619623422623,0.05047627538442612,0.19447878003120422,0.06244220080002339,-0.09390595555305481,-0.159893199801445,-0.0023494032211601734,0.06680994986904189,2.641894999177895,1.386417981826877,4.545454545454546,1.368669968937754,0.08904652288152398,0.0523932729624839,0.14369799066368985,0.03938772865847629,205,2018,5,47.149339,-99.251928,WOOD_005,431,71,0.086,7.44,2018-01-01T00:00:00,4.6,121.21,"{""type"":""Point"",""coordinates"":[-99.251928,47.149339]}"
4752,0.32683977484703064,0.2814178168773651,0.38128945231437683,0.0412691196516836,0.1340363770723343,0.06091596186161041,0.23630136251449585,0.07450755938881479,0.200743168592453,0.130952388048172,0.23691031336784363,0.049360458113472706,-0.15137527883052826,-0.18518517911434174,-0.09536031633615494,0.03989089647332227,1.3276452394941405,1.1297348484848486,1.618834080717489,0.21028578442743454,0.13895726836574632,0.11015460295151089,0.1547753443215173,0.02039938418442895,206,2018,4,47.151171,-99.262648,WOOD_024,431,71,1.777,7.76,2018-01-01T00:00:00,4.6,121.21,"{""type"":""Point"",""coordinates"":[-99.262648,47.151171]}"
4753,0.32683977484703064,0.2814178168773651,0.38128945231437683,0.0412691196516836,0.1340363770723343,0.06091596186161041,0.23630136251449585,0.07450755938881479,0.200743168592453,0.130952388048172,0.23691031336784363,0.049360458113472706,-0.15137527883052826,-0.18518517911434174,-0.09536031633615494,0.03989089647332227,1.3276452394941405,1.1297348484848486,1.618834080717489,0.21028578442743454,0.13895726836574632,0.11015460295151089,0.1547753443215173,0.02039938418442895,206,2018,5,47.151171,-99.262648,WOOD_024,431,71,2.356,7.67,2018-01-01T00:00:00,4.6,121.21,"{""type"":""Point"",""coordinates"":[-99.262648,47.151171]}"
4754,0.32683977484703064,0.2814178168773651,0.38128945231437683,0.0412691196516836,0.1340363770723343,0.06091596186161041,0.23630136251449585,0.07450755938881479,0.200743168592453,0.130952388048172,0.23691031336784363,0.049360458113472706,-0.15137527883052826,-0.18518517911434174,-0.09536031633615494,0.03989089647332227,1.3276452394941405,1.1297348484848486,1.618834080717489,0.21028578442743454,0.13895726836574632,0.11015460295151089,0.1547753443215173,0.02039938418442895,206,2018,5,47.151171,-99.262648,WOOD_024,431,71,1.238,7.66,2018-01-01T00:00:00,4.6,121.21,"{""type"":""Point"",""coordinates"":[-99.262648,47.151171]}"
4755,0.6056826114654541,0.5176447629928589,0.6543095707893372,0.06236575716841019,0.6081597805023193,0.5310778617858887,0.6482402682304382,0.05451963858406356,0.021046703681349754,0.006188696715980768,0.03263464942574501,0.011041349299030995,7.111766026355326E-4,-0.00413109315559268,0.007000349927693605,0.004658140201131614,4.19572101894162,3.26510067114094,4.685698749320283,0.6583561154613835,0.023597433537047668,0.007185466377440308,0.03676031081888824,0.012290519237995765,253,2018,1,44.917485,-110.410361,YELL_001,573.6,16.4,0.054,5.29,2018-01-01T00:00:00,0.6,84.822,"{""type"":""Point"",""coordinates"":[-110.410361,44.917485]}"
4756,0.6056826114654541,0.5176447629928589,0.6543095707893372,0.06236575716841019,0.6081597805023193,0.5310778617858887,0.6482402682304382,0.05451963858406356,0.021046703681349754,0.006188696715980768,0.03263464942574501,0.011041349299030995,7.111766026355326E-4,-0.00413109315559268,0.007000349927693605,0.004658140201131614,4.19572101894162,3.26510067114094,4.685698749320283,0.6583561154613835,0.023597433537047668,0.007185466377440308,0.03676031081888824,0.012290519237995765,253,2018,2,44.917485,-110.410361,YELL_001,573.6,16.4,0.053,5.38,2018-01-01T00:00:00,0.6,84.822,"{""type"":""Point"",""coordinates"":[-110.410361,44.917485]}"
4757,0.6056826114654541,0.5176447629928589,0.6543095707893372,0.06236575716841019,0.6081597805023193,0.5310778617858887,0.6482402682304382,0.05451963858406356,0.021046703681349754,0.006188696715980768,0.03263464942574501,0.011041349299030995,7.111766026355326E-4,-0.00413109315559268,0.007000349927693605,0.004658140201131614,4.19572101894162,3.26510067114094,4.685698749320283,0.6583561154613835,0.023597433537047668,0.007185466377440308,0.03676031081888824,0.012290519237995765,253,2018,4,44.917485,-110.410361,YELL_001,573.6,16.4,0.119,5.17,2018-01-01T00:00:00,0.6,84.822,"{""type"":""Point"",""coordinates"":[-110.410361,44.917485]}"
4758,0.07001747936010361,-0.9555555582046509,0.6632605791091919,0.7281589996402169,0.06290392577648163,-0.9090909361839294,0.613789975643158,0.6893431690112661,0.19792801141738892,0.0,0.3914901912212372,0.1598550120497988,-0.003952617757022381,-0.014577259309589863,0.0027194067370146513,0.007594342385254778,2.367404378532061,0.047619047619047616,4.17852975495916,1.7243659762315553,0.15015052811372928,0.0,0.2978712920074899,0.12161758224362217,253,2018,21,44.944613,-110.433659,YELL_012,573.6,16.4,0.062,5.51,2018-01-01T00:00:00,0.6,84.822,"{""type"":""Point"",""coordinates"":[-110.433659,44.944613]}"
4759,0.07001747936010361,-0.9555555582046509,0.6632605791091919,0.7281589996402169,0.06290392577648163,-0.9090909361839294,0.613789975643158,0.6893431690112661,0.19792801141738892,0.0,0.3914901912212372,0.1598550120497988,-0.003952617757022381,-0.014577259309589863,0.0027194067370146513,0.007594342385254778,2.367404378532061,0.047619047619047616,4.17852975495916,1.7243659762315553,0.15015052811372928,0.0,0.2978712920074899,0.12161758224362217,253,2018,12,44.944613,-110.433659,YELL_012,573.6,16.4,0.053,5.11,2018-01-01T00:00:00,0.6,84.822,"{""type"":""Point"",""coordinates"":[-110.433659,44.944613]}"
4760,0.07001747936010361,-0.9555555582046509,0.6632605791091919,0.7281589996402169,0.06290392577648163,-0.9090909361839294,0.613789975643158,0.6893431690112661,0.19792801141738892,0.0,0.3914901912212372,0.1598550120497988,-0.003952617757022381,-0.014577259309589863,0.0027194067370146513,0.007594342385254778,2.367404378532061,0.047619047619047616,4.17852975495916,1.7243659762315553,0.15015052811372928,0.0,0.2978712920074899,0.12161758224362217,253,2018,11,44.944613,-110.433659,YELL_012,573.6,16.4,0.064,5.11,2018-01-01T00:00:00,0.6,84.822,"{""type"":""Point"",""coordinates"":[-110.433659,44.944613]}"
4761,0.4892164170742035,0.40283286571502686,0.5814954042434692,0.07305771854248515,0.45457887649536133,0.4218989312648773,0.47590360045433044,0.023463899991367942,0.3525732457637787,0.08027923107147217,0.8513854146003723,0.3532081697993905,-0.052120257169008255,-0.11320754885673523,-0.018193738535046577,0.04328345871659027,2.6735168567026,2.4596026490066225,2.8160919540229887,0.1540305330113655,0.1628512860869793,0.0697204445941394,0.30783242258652094,0.10389311281335445,254,2018,21,44.970313,-110.501884,YELL_009,573.6,16.4,0.038,4.94,2018-01-01T00:00:00,0.6,84.822,"{""type"":""Point"",""coordinates"":[-110.501884,44.970313]}"
4762,0.4892164170742035,0.40283286571502686,0.5814954042434692,0.07305771854248515,0.45457887649536133,0.4218989312648773,0.47590360045433044,0.023463899991367942,0.3525732457637787,0.08027923107147217,0.8513854146003723,0.3532081697993905,-0.052120257169008255,-0.11320754885673523,-0.018193738535046577,0.04328345871659027,2.6735168567026,2.4596026490066225,2.8160919540229887,0.1540305330113655,0.1628512860869793,0.0697204445941394,0.30783242258652094,0.10389311281335445,254,2018,17,44.970313,-110.501884,YELL_009,573.6,16.4,0.224,5.17,2018-01-01T00:00:00,0.6,84.822,"{""type"":""Point"",""coordinates"":[-110.501884,44.970313]}"
4763,0.4892164170742035,0.40283286571502686,0.5814954042434692,0.07305771854248515,0.45457887649536133,0.4218989312648773,0.47590360045433044,0.023463899991367942,0.3525732457637787,0.08027923107147217,0.8513854146003723,0.3532081697993905,-0.052120257169008255,-0.11320754885673523,-0.018193738535046577,0.04328345871659027,2.6735168567026,2.4596026490066225,2.8160919540229887,0.1540305330113655,0.1628512860869793,0.0697204445941394,0.30783242258652094,0.10389311281335445,254,2018,11,44.970313,-110.501884,YELL_009,573.6,16.4,0.044,5.54,2018-01-01T00:00:00,0.6,84.822,"{""type"":""Point"",""coordinates"":[-110.501884,44.970313]}"
4764,0.5956993103027344,0.5520319938659668,0.6349472999572754,0.030613118208862485,0.5941339135169983,0.5254955291748047,0.6528721451759338,0.04740318116209259,0.050526801496744156,0.006393380928784609,0.07991360872983932,0.02710016294516379,-0.011990409344434738,-0.020359281450510025,-8.865247946232557E-4,0.007044577573973625,3.994460106601442,3.214923469387755,4.761565836298932,0.5738510939718673,0.052236144987097624,0.0077649208282582535,0.08267130089374379,0.02763907091007556,254,2018,6,44.954777,-110.533202,YELL_003,573.6,16.4,0.088,5.34,2018-01-01T00:00:00,0.6,84.822,"{""type"":""Point"",""coordinates"":[-110.533202,44.954777]}"
4765,0.5956993103027344,0.5520319938659668,0.6349472999572754,0.030613118208862485,0.5941339135169983,0.5254955291748047,0.6528721451759338,0.04740318116209259,0.050526801496744156,0.006393380928784609,0.07991360872983932,0.02710016294516379,-0.011990409344434738,-0.020359281450510025,-8.865247946232557E-4,0.007044577573973625,3.994460106601442,3.214923469387755,4.761565836298932,0.5738510939718673,0.052236144987097624,0.0077649208282582535,0.08267130089374379,0.02763907091007556,254,2018,5,44.954777,-110.533202,YELL_003,573.6,16.4,0.095,5.43,2018-01-01T00:00:00,0.6,84.822,"{""type"":""Point"",""coordinates"":[-110.533202,44.954777]}"
4766,0.5956993103027344,0.5520319938659668,0.6349472999572754,0.030613118208862485,0.5941339135169983,0.5254955291748047,0.6528721451759338,0.04740318116209259,0.050526801496744156,0.006393380928784609,0.07991360872983932,0.02710016294516379,-0.011990409344434738,-0.020359281450510025,-8.865247946232557E-4,0.007044577573973625,3.994460106601442,3.214923469387755,4.761565836298932,0.5738510939718673,0.052236144987097624,0.0077649208282582535,0.08267130089374379,0.02763907091007556,254,2018,7,44.954777,-110.533202,YELL_003,573.6,16.4,0.073,5.69,2018-01-01T00:00:00,0.6,84.822,"{""type"":""Point"",""coordinates"":[-110.533202,44.954777]}"
4767,0.618725597858429,0.5373713374137878,0.6541905999183655,0.04735201054347264,0.6010822653770447,0.5332323908805847,0.6393162608146667,0.041579535480015146,0.26481637358665466,0.08722109347581863,0.5226185917854309,0.17796021536531537,-0.01713983342051506,-0.0535714291036129,0.0064850845374166965,0.022221504067204943,4.064510303162848,3.2847873107426095,4.545023696682464,0.4897546809697051,0.18595945855547286,0.08194454824004185,0.27613680528565876,0.08479280783222475,255,2018,14,44.952363,-110.541582,YELL_046,573.6,16.4,0.087,5.96,2018-01-01T00:00:00,0.6,84.822,"{""type"":""Point"",""coordinates"":[-110.541582,44.952363]}"
4768,0.6233068108558655,0.5253850817680359,0.6879432797431946,0.07130182579991881,0.5902453064918518,0.506266713142395,0.6622630953788757,0.06571701690156846,0.2113354653120041,0.0999588668346405,0.33189842104911804,0.09652364310542783,0.0017887417925521731,-0.03191489353775978,0.03399558365345001,0.024892649546725647,4.003785327911806,3.050770108385625,4.921768707482992,0.7674303490739718,0.17288730228817115,0.09902200488997555,0.2478057343475717,0.059911778771526564,255,2018,25,44.951273,-110.536649,YELL_048,573.6,16.4,0.143,5.46,2018-01-01T00:00:00,0.6,84.822,"{""type"":""Point"",""coordinates"":[-110.536649,44.951273]}"
4769,0.6233068108558655,0.5253850817680359,0.6879432797431946,0.07130182579991881,0.5902453064918518,0.506266713142395,0.6622630953788757,0.06571701690156846,0.2113354653120041,0.0999588668346405,0.33189842104911804,0.09652364310542783,0.0017887417925521731,-0.03191489353775978,0.03399558365345001,0.024892649546725647,4.003785327911806,3.050770108385625,4.921768707482992,0.7674303490739718,0.17288730228817115,0.09902200488997555,0.2478057343475717,0.059911778771526564,255,2018,18,44.951273,-110.536649,YELL_048,573.6,16.4,0.116,5.24,2018-01-01T00:00:00,0.6,84.822,"{""type"":""Point"",""coordinates"":[-110.536649,44.951273]}"
4770,0.6233068108558655,0.5253850817680359,0.6879432797431946,0.07130182579991881,0.5902453064918518,0.506266713142395,0.6622630953788757,0.06571701690156846,0.2113354653120041,0.0999588668346405,0.33189842104911804,0.09652364310542783,0.0017887417925521731,-0.03191489353775978,0.03399558365345001,0.024892649546725647,4.003785327911806,3.050770108385625,4.921768707482992,0.7674303490739718,0.17288730228817115,0.09902200488997555,0.2478057343475717,0.059911778771526564,255,2018,23,44.951273,-110.536649,YELL_048,573.6,16.4,0.116,5.1,2018-01-01T00:00:00,0.6,84.822,"{""type"":""Point"",""coordinates"":[-110.536649,44.951273]}"
4771,0.618725597858429,0.5373713374137878,0.6541905999183655,0.04735201054347264,0.6010822653770447,0.5332323908805847,0.6393162608146667,0.041579535480015146,0.26481637358665466,0.08722109347581863,0.5226185917854309,0.17796021536531537,-0.01713983342051506,-0.0535714291036129,0.0064850845374166965,0.022221504067204943,4.064510303162848,3.2847873107426095,4.545023696682464,0.4897546809697051,0.18595945855547286,0.08194454824004185,0.27613680528565876,0.08479280783222475,255,2018,3,44.952363,-110.541582,YELL_046,573.6,16.4,0.143,5.52,2018-01-01T00:00:00,0.6,84.822,"{""type"":""Point"",""coordinates"":[-110.541582,44.952363]}"
4772,0.618725597858429,0.5373713374137878,0.6541905999183655,0.04735201054347264,0.6010822653770447,0.5332323908805847,0.6393162608146667,0.041579535480015146,0.26481637358665466,0.08722109347581863,0.5226185917854309,0.17796021536531537,-0.01713983342051506,-0.0535714291036129,0.0064850845374166965,0.022221504067204943,4.064510303162848,3.2847873107426095,4.545023696682464,0.4897546809697051,0.18595945855547286,0.08194454824004185,0.27613680528565876,0.08479280783222475,255,2018,6,44.952363,-110.541582,YELL_046,573.6,16.4,0.145,5.79,2018-01-01T00:00:00,0.6,84.822,"{""type"":""Point"",""coordinates"":[-110.541582,44.952363]}"
4773,0.6940630674362183,0.6487314701080322,0.718601405620575,0.027072201248427494,0.707186222076416,0.6637051701545715,0.732982337474823,0.027675723522787264,-0.004924370441585779,-0.007537688594311476,8.688097586855292E-4,0.003397311600575044,6.080965395085514E-4,-0.0056426334194839,0.011034026741981506,0.006765978184654814,5.888497406842128,4.947162426614481,6.490140845070423,0.6170205150343007,-0.005906010766759909,-0.009451299553688685,0.0010249402118210063,0.004128494917578635,256,2018,2,44.965771,-110.583711,YELL_016,573.6,16.4,0.062,6.3,2018-01-01T00:00:00,0.6,84.822,"{""type"":""Point"",""coordinates"":[-110.583711,44.965771]}"
4774,0.6940630674362183,0.6487314701080322,0.718601405620575,0.027072201248427494,0.707186222076416,0.6637051701545715,0.732982337474823,0.027675723522787264,-0.004924370441585779,-0.007537688594311476,8.688097586855292E-4,0.003397311600575044,6.080965395085514E-4,-0.0056426334194839,0.011034026741981506,0.006765978184654814,5.888497406842128,4.947162426614481,6.490140845070423,0.6170205150343007,-0.005906010766759909,-0.009451299553688685,0.0010249402118210063,0.004128494917578635,256,2018,8,44.965771,-110.583711,YELL_016,573.6,16.4,0.049,6.6,2018-01-01T00:00:00,0.6,84.822,"{""type"":""Point"",""coordinates"":[-110.583711,44.965771]}"
4775,0.6940630674362183,0.6487314701080322,0.718601405620575,0.027072201248427494,0.707186222076416,0.6637051701545715,0.732982337474823,0.027675723522787264,-0.004924370441585779,-0.007537688594311476,8.688097586855292E-4,0.003397311600575044,6.080965395085514E-4,-0.0056426334194839,0.011034026741981506,0.006765978184654814,5.888497406842128,4.947162426614481,6.490140845070423,0.6170205150343007,-0.005906010766759909,-0.009451299553688685,0.0010249402118210063,0.004128494917578635,256,2018,4,44.965771,-110.583711,YELL_016,573.6,16.4,0.053,6.99,2018-01-01T00:00:00,0.6,84.822,"{""type"":""Point"",""coordinates"":[-110.583711,44.965771]}"
4776,0.5944899320602417,0.4967177212238312,0.6269230842590332,0.049238664931434,0.5857771635055542,0.5091009140014648,0.638414204120636,0.043499092223493546,0.03965615853667259,0.014542344026267529,0.06129470467567444,0.016903974191634225,0.00835946574807167,-0.009738994762301445,0.033557046204805374,0.01770523019713103,3.8788727284858715,3.0741573033707863,4.531190926275992,0.48382869436727344,0.041501687689316426,0.014214046822742476,0.06329074478030548,0.017895621425709662,256,2018,4,44.932467,-110.634896,YELL_002,573.6,16.4,,5.46,2018-01-01T00:00:00,0.6,84.822,"{""type"":""Point"",""coordinates"":[-110.634896,44.932467]}"
4777,0.5944899320602417,0.4967177212238312,0.6269230842590332,0.049238664931434,0.5857771635055542,0.5091009140014648,0.638414204120636,0.043499092223493546,0.03965615853667259,0.014542344026267529,0.06129470467567444,0.016903974191634225,0.00835946574807167,-0.009738994762301445,0.033557046204805374,0.01770523019713103,3.8788727284858715,3.0741573033707863,4.531190926275992,0.48382869436727344,0.041501687689316426,0.014214046822742476,0.06329074478030548,0.017895621425709662,256,2018,4,44.932467,-110.634896,YELL_002,573.6,16.4,0.063,5.73,2018-01-01T00:00:00,0.6,84.822,"{""type"":""Point"",""coordinates"":[-110.634896,44.932467]}"
4778,0.5944899320602417,0.4967177212238312,0.6269230842590332,0.049238664931434,0.5857771635055542,0.5091009140014648,0.638414204120636,0.043499092223493546,0.03965615853667259,0.014542344026267529,0.06129470467567444,0.016903974191634225,0.00835946574807167,-0.009738994762301445,0.033557046204805374,0.01770523019713103,3.8788727284858715,3.0741573033707863,4.531190926275992,0.48382869436727344,0.041501687689316426,0.014214046822742476,0.06329074478030548,0.017895621425709662,256,2018,6,44.932467,-110.634896,YELL_002,573.6,16.4,0.086,5.47,2018-01-01T00:00:00,0.6,84.822,"{""type"":""Point"",""coordinates"":[-110.634896,44.932467]}"
4779,0.0015389459440484643,-0.12180188298225403,0.10944700241088867,0.09503557043223955,-0.11386536806821823,-0.21882902085781097,-0.05703794211149216,0.07430527498731727,0.2153567671775818,0.11369939148426056,0.2788844704627991,0.07262658876351236,-0.14704622328281403,-0.16025641560554504,-0.1220715194940567,0.01766964144687045,0.8032161227344524,0.6409192467283753,0.8920796665122742,0.11493398055148957,0.11778538388598199,0.07146177085754127,0.15726410384423367,0.03536146214309732,213,2018,3,31.906778,-110.815262,SRER_004,401.7142857,75.19047619,0.056,7.46,2018-01-01T00:00:00,17.83809524,66.82041667,"{""type"":""Point"",""coordinates"":[-110.815262,31.906778]}"
4780,0.03671029955148697,-0.09015356749296188,0.1406761109828949,0.09561668785767972,-0.09080493450164795,-0.16979888081550598,-0.047358833253383636,0.055950142994524533,0.2659424841403961,0.1760859340429306,0.3158738613128662,0.06366935719652358,-0.07762198895215988,-0.08553846180438995,-0.06666667014360428,0.007998420980162142,0.8381778492735799,0.7096956031567081,0.9095652173913042,0.09103784741844002,0.14533088029959193,0.11132990003029383,0.20281400137268363,0.0408729201481295,213,2018,4,31.909531,-110.833359,SRER_052,401.7142857,75.19047619,0.028,7.6,2018-01-01T00:00:00,17.83809524,66.82041667,"{""type"":""Point"",""coordinates"":[-110.833359,31.909531]}"
4781,-0.03651593625545502,-0.057915057986974716,-0.015116811729967594,0.021399123094038346,-0.11847882717847824,-0.13167259097099304,-0.10528506338596344,0.013193768761764374,0.1672857105731964,0.11713086813688278,0.21744054555892944,0.05015483875985536,-0.12633582949638367,-0.1337161660194397,-0.11895551532506943,0.00738032410749863,0.7883917746457528,0.7672955974842768,0.8094879518072289,0.02109617716147639,0.1124724700229138,0.08992384299941415,0.13502109704641346,0.02254862702349966,213,2018,4,31.910358,-110.838435,SRER_047,401.7142857,75.19047619,0.02,7.6,2018-01-01T00:00:00,17.83809524,66.82041667,"{""type"":""Point"",""coordinates"":[-110.838435,31.910358]}"
4782,-0.03651593625545502,-0.057915057986974716,-0.015116811729967594,0.021399123094038346,-0.11847882717847824,-0.13167259097099304,-0.10528506338596344,0.013193768761764374,0.1672857105731964,0.11713086813688278,0.21744054555892944,0.05015483875985536,-0.12633582949638367,-0.1337161660194397,-0.11895551532506943,0.00738032410749863,0.7883917746457528,0.7672955974842768,0.8094879518072289,0.02109617716147639,0.1124724700229138,0.08992384299941415,0.13502109704641346,0.02254862702349966,213,2018,1,31.910358,-110.838435,SRER_047,401.7142857,75.19047619,0.018,7.75,2018-01-01T00:00:00,17.83809524,66.82041667,"{""type"":""Point"",""coordinates"":[-110.838435,31.910358]}"
4783,0.05222135782241821,0.05222135782241821,0.05222135782241821,0.0,-0.11966090649366379,-0.11966090649366379,-0.11966090649366379,0.0,0.1578044593334198,0.1578044593334198,0.1578044593334198,0.0,-0.09111110866069794,-0.09111110866069794,-0.09111110866069794,0.0,0.786255096097845,0.786255096097845,0.786255096097845,0.0,0.07528641571194762,0.07528641571194762,0.07528641571194762,0.0,213,2018,3,31.862142,-110.818853,SRER_001,401.7142857,75.19047619,0.046,6.34,2018-01-01T00:00:00,17.83809524,66.82041667,"{""type"":""Point"",""coordinates"":[-110.818853,31.862142]}"
4784,,,,,,,,,,,,,,,,,,,,,,,,,261,2018,22,65.154979,-147.507196,BONA_071,303.8461538,55.34615385,1.188,3.51,2018-01-01T00:00:00,-4.865384615,145.3384615,"{""type"":""Point"",""coordinates"":[-147.507196,65.154979]}"
4785,,,,,,,,,,,,,,,,,,,,,,,,,261,2018,18,65.153889,-147.512286,BONA_080,303.8461538,55.34615385,1.689,3.41,2018-01-01T00:00:00,-4.865384615,145.3384615,"{""type"":""Point"",""coordinates"":[-147.512286,65.153889]}"
4786,,,,,,,,,,,,,,,,,,,,,,,,,261,2018,11,65.153889,-147.512286,BONA_080,303.8461538,55.34615385,2.612,3.52,2018-01-01T00:00:00,-4.865384615,145.3384615,"{""type"":""Point"",""coordinates"":[-147.512286,65.153889]}"
4787,,,,,,,,,,,,,,,,,,,,,,,,,261,2018,26,65.154979,-147.507196,BONA_071,303.8461538,55.34615385,5.012,3.55,2018-01-01T00:00:00,-4.865384615,145.3384615,"{""type"":""Point"",""coordinates"":[-147.507196,65.154979]}"
4788,,,,,,,,,,,,,,,,,,,,,,,,,261,2018,11,65.154979,-147.507196,BONA_071,303.8461538,55.34615385,3.684,3.37,2018-01-01T00:00:00,-4.865384615,145.3384615,"{""type"":""Point"",""coordinates"":[-147.507196,65.154979]}"
4789,,,,,,,,,,,,,,,,,,,,,,,,,261,2018,14,65.153889,-147.512286,BONA_080,303.8461538,55.34615385,1.411,3.19,2018-01-01T00:00:00,-4.865384615,145.3384615,"{""type"":""Point"",""coordinates"":[-147.512286,65.153889]}"
4790,,,,,,,,,,,,,,,,,,,,,,,,,261,2018,25,65.153632,-147.509712,BONA_070,303.8461538,55.34615385,3.116,3.42,2018-01-01T00:00:00,-4.865384615,145.3384615,"{""type"":""Point"",""coordinates"":[-147.509712,65.153632]}"
4791,,,,,,,,,,,,,,,,,,,,,,,,,261,2018,40,65.155247,-147.512957,BONA_084,303.8461538,55.34615385,1.833,4.64,2018-01-01T00:00:00,-4.865384615,145.3384615,"{""type"":""Point"",""coordinates"":[-147.512957,65.155247]}"
4792,,,,,,,,,,,,,,,,,,,,,,,,,261,2018,15,65.153632,-147.509712,BONA_070,303.8461538,55.34615385,1.788,3.33,2018-01-01T00:00:00,-4.865384615,145.3384615,"{""type"":""Point"",""coordinates"":[-147.509712,65.153632]}"
4793,,,,,,,,,,,,,,,,,,,,,,,,,261,2018,20,65.153632,-147.509712,BONA_070,303.8461538,55.34615385,6.8,3.52,2018-01-01T00:00:00,-4.865384615,145.3384615,"{""type"":""Point"",""coordinates"":[-147.509712,65.153632]}"
4794,,,,,,,,,,,,,,,,,,,,,,,,,262,2018,18,65.17688,-147.559452,BONA_013,303.8461538,55.34615385,1.415,3.17,2018-01-01T00:00:00,-4.865384615,145.3384615,"{""type"":""Point"",""coordinates"":[-147.559452,65.17688]}"
4795,,,,,,,,,,,,,,,,,,,,,,,,,262,2018,9,65.169192,-147.520277,BONA_009,303.8461538,55.34615385,2.327,3.37,2018-01-01T00:00:00,-4.865384615,145.3384615,"{""type"":""Point"",""coordinates"":[-147.520277,65.169192]}"
4796,,,,,,,,,,,,,,,,,,,,,,,,,262,2018,24,65.17688,-147.559452,BONA_013,303.8461538,55.34615385,1.886,3.78,2018-01-01T00:00:00,-4.865384615,145.3384615,"{""type"":""Point"",""coordinates"":[-147.559452,65.17688]}"
4797,,,,,,,,,,,,,,,,,,,,,,,,,262,2018,23,65.169192,-147.520277,BONA_009,303.8461538,55.34615385,1.709,3.71,2018-01-01T00:00:00,-4.865384615,145.3384615,"{""type"":""Point"",""coordinates"":[-147.520277,65.169192]}"
4798,,,,,,,,,,,,,,,,,,,,,,,,,262,2018,22,65.17688,-147.559452,BONA_013,303.8461538,55.34615385,1.762,3.37,2018-01-01T00:00:00,-4.865384615,145.3384615,"{""type"":""Point"",""coordinates"":[-147.559452,65.17688]}"
4799,,,,,,,,,,,,,,,,,,,,,,,,,262,2018,11,65.190675,-147.536694,BONA_004,303.8461538,55.34615385,3.131,2.9,2018-01-01T00:00:00,-4.865384615,145.3384615,"{""type"":""Point"",""coordinates"":[-147.536694,65.190675]}"
4800,,,,,,,,,,,,,,,,,,,,,,,,,262,2018,22,65.190675,-147.536694,BONA_004,303.8461538,55.34615385,2.813,3.29,2018-01-01T00:00:00,-4.865384615,145.3384615,"{""type"":""Point"",""coordinates"":[-147.536694,65.190675]}"
4801,,,,,,,,,,,,,,,,,,,,,,,,,262,2018,8,65.190675,-147.536694,BONA_004,303.8461538,55.34615385,2.367,3.09,2018-01-01T00:00:00,-4.865384615,145.3384615,"{""type"":""Point"",""coordinates"":[-147.536694,65.190675]}"
